id,path,live
6128,./img_data/live/6128_406352_live.jpg,1
6128,./img_data/spoof/6128_003920_spoof.jpg,0
378,./img_data/spoof/378_462459_spoof.jpg,0
378,./img_data/spoof/378_389008_spoof.jpg,0
1652,./img_data/spoof/1652_447972_spoof.jpg,0
6948,./img_data/live/6948_132453_live.jpg,1
6948,./img_data/live/6948_423048_live.jpg,1
6948,./img_data/live/6948_162789_live.jpg,1
7869,./img_data/live/7869_367907_live.jpg,1
7869,./img_data/live/7869_398949_live.jpg,1
7869,./img_data/live/7869_212601_live.jpg,1
7869,./img_data/live/7869_404385_live.jpg,1
7869,./img_data/spoof/7869_269899_spoof.jpg,0
7869,./img_data/spoof/7869_178859_spoof.jpg,0
3516,./img_data/spoof/3516_093079_spoof.jpg,0
5569,./img_data/live/5569_134334_live.jpg,1
5569,./img_data/spoof/5569_215449_spoof.jpg,0
5569,./img_data/spoof/5569_184859_spoof.jpg,0
8972,./img_data/live/8972_050201_live.jpg,1
8972,./img_data/live/8972_175207_live.jpg,1
8972,./img_data/spoof/8972_266902_spoof.jpg,0
8972,./img_data/spoof/8972_138156_spoof.jpg,0
2655,./img_data/live/2655_164708_live.jpg,1
2655,./img_data/spoof/2655_451618_spoof.jpg,0
2655,./img_data/spoof/2655_225640_spoof.jpg,0
4472,./img_data/live/4472_462754_live.jpg,1
4472,./img_data/spoof/4472_224422_spoof.jpg,0
2334,./img_data/live/2334_387305_live.jpg,1
2334,./img_data/spoof/2334_149280_spoof.jpg,0
5435,./img_data/live/5435_109198_live.jpg,1
5435,./img_data/live/5435_143095_live.jpg,1
5435,./img_data/live/5435_315515_live.jpg,1
5435,./img_data/spoof/5435_279447_spoof.jpg,0
4040,./img_data/spoof/4040_297926_spoof.jpg,0
4040,./img_data/spoof/4040_460195_spoof.jpg,0
6593,./img_data/live/6593_261180_live.jpg,1
2313,./img_data/live/2313_261955_live.jpg,1
2313,./img_data/spoof/2313_006281_spoof.jpg,0
2313,./img_data/spoof/2313_198487_spoof.jpg,0
5746,./img_data/live/5746_119680_live.jpg,1
5746,./img_data/spoof/5746_071517_spoof.jpg,0
5746,./img_data/spoof/5746_183812_spoof.jpg,0
3638,./img_data/live/3638_229984_live.jpg,1
3638,./img_data/spoof/3638_353300_spoof.jpg,0
3638,./img_data/spoof/3638_231930_spoof.jpg,0
4599,./img_data/spoof/4599_342215_spoof.jpg,0
4599,./img_data/spoof/4599_293672_spoof.jpg,0
2698,./img_data/spoof/2698_178071_spoof.jpg,0
7570,./img_data/spoof/7570_518054_spoof.jpg,0
7570,./img_data/spoof/7570_517988_spoof.jpg,0
5362,./img_data/live/5362_442856_live.jpg,1
5362,./img_data/spoof/5362_208300_spoof.jpg,0
8606,./img_data/live/8606_037235_live.jpg,1
8606,./img_data/live/8606_459262_live.jpg,1
8606,./img_data/live/8606_295839_live.jpg,1
8606,./img_data/live/8606_451745_live.jpg,1
8606,./img_data/spoof/8606_037772_spoof.jpg,0
8903,./img_data/spoof/8903_479277_spoof.jpg,0
8903,./img_data/spoof/8903_299651_spoof.jpg,0
2585,./img_data/spoof/2585_140153_spoof.jpg,0
2585,./img_data/spoof/2585_313034_spoof.jpg,0
8838,./img_data/spoof/8838_432126_spoof.jpg,0
9281,./img_data/spoof/9281_453741_spoof.jpg,0
3605,./img_data/live/3605_298209_live.jpg,1
3605,./img_data/live/3605_425891_live.jpg,1
3605,./img_data/spoof/3605_080504_spoof.jpg,0
3605,./img_data/spoof/3605_088452_spoof.jpg,0
6468,./img_data/live/6468_018294_live.jpg,1
6468,./img_data/live/6468_235229_live.jpg,1
5157,./img_data/live/5157_320466_live.jpg,1
5157,./img_data/live/5157_028470_live.jpg,1
5157,./img_data/live/5157_154373_live.jpg,1
5157,./img_data/spoof/5157_083129_spoof.jpg,0
5157,./img_data/spoof/5157_386599_spoof.jpg,0
7919,./img_data/spoof/7919_281461_spoof.jpg,0
2576,./img_data/live/2576_392536_live.jpg,1
2576,./img_data/live/2576_030595_live.jpg,1
2576,./img_data/live/2576_014735_live.jpg,1
2576,./img_data/spoof/2576_268603_spoof.jpg,0
2576,./img_data/spoof/2576_447404_spoof.jpg,0
6470,./img_data/spoof/6470_553331_spoof.jpg,0
6470,./img_data/spoof/6470_505137_spoof.jpg,0
3822,./img_data/spoof/3822_365318_spoof.jpg,0
3777,./img_data/spoof/3777_170851_spoof.jpg,0
3777,./img_data/spoof/3777_418965_spoof.jpg,0
8751,./img_data/live/8751_002349_live.jpg,1
8751,./img_data/spoof/8751_464620_spoof.jpg,0
8751,./img_data/spoof/8751_105476_spoof.jpg,0
5018,./img_data/live/5018_031988_live.jpg,1
5018,./img_data/live/5018_309396_live.jpg,1
9917,./img_data/live/9917_544407_live.jpg,1
9917,./img_data/spoof/9917_521092_spoof.jpg,0
9917,./img_data/spoof/9917_496982_spoof.jpg,0
8469,./img_data/live/8469_038498_live.jpg,1
8469,./img_data/live/8469_139405_live.jpg,1
8469,./img_data/spoof/8469_287092_spoof.jpg,0
9532,./img_data/live/9532_225084_live.jpg,1
9532,./img_data/spoof/9532_171678_spoof.jpg,0
1021,./img_data/live/1021_281314_live.jpg,1
6844,./img_data/live/6844_228477_live.jpg,1
6844,./img_data/spoof/6844_022802_spoof.jpg,0
6844,./img_data/spoof/6844_171035_spoof.jpg,0
8263,./img_data/live/8263_532737_live.jpg,1
8263,./img_data/live/8263_535028_live.jpg,1
9967,./img_data/live/9967_331644_live.jpg,1
9967,./img_data/live/9967_427771_live.jpg,1
9967,./img_data/live/9967_445294_live.jpg,1
743,./img_data/live/743_371019_live.jpg,1
743,./img_data/live/743_213032_live.jpg,1
743,./img_data/live/743_043295_live.jpg,1
743,./img_data/live/743_372772_live.jpg,1
743,./img_data/live/743_034415_live.jpg,1
743,./img_data/spoof/743_435695_spoof.jpg,0
8294,./img_data/live/8294_337258_live.jpg,1
8294,./img_data/spoof/8294_013647_spoof.jpg,0
6737,./img_data/spoof/6737_225922_spoof.jpg,0
6737,./img_data/spoof/6737_050007_spoof.jpg,0
1377,./img_data/live/1377_476703_live.jpg,1
1377,./img_data/spoof/1377_141979_spoof.jpg,0
1377,./img_data/spoof/1377_393940_spoof.jpg,0
1875,./img_data/live/1875_101709_live.jpg,1
1875,./img_data/live/1875_477577_live.jpg,1
1875,./img_data/live/1875_132707_live.jpg,1
1875,./img_data/spoof/1875_472085_spoof.jpg,0
1875,./img_data/spoof/1875_300844_spoof.jpg,0
9026,./img_data/live/9026_153472_live.jpg,1
199,./img_data/spoof/199_263836_spoof.jpg,0
199,./img_data/spoof/199_167139_spoof.jpg,0
15,./img_data/live/15_097720_live.jpg,1
15,./img_data/live/15_242306_live.jpg,1
15,./img_data/live/15_010472_live.jpg,1
15,./img_data/spoof/15_142673_spoof.jpg,0
15,./img_data/spoof/15_108552_spoof.jpg,0
4898,./img_data/spoof/4898_439953_spoof.jpg,0
4898,./img_data/spoof/4898_424775_spoof.jpg,0
1501,./img_data/spoof/1501_368944_spoof.jpg,0
1501,./img_data/spoof/1501_490773_spoof.jpg,0
7610,./img_data/live/7610_196838_live.jpg,1
7610,./img_data/spoof/7610_414329_spoof.jpg,0
9758,./img_data/live/9758_252647_live.jpg,1
9808,./img_data/live/9808_118529_live.jpg,1
9808,./img_data/live/9808_414984_live.jpg,1
9808,./img_data/live/9808_141368_live.jpg,1
9808,./img_data/spoof/9808_284809_spoof.jpg,0
8703,./img_data/spoof/8703_105951_spoof.jpg,0
8703,./img_data/spoof/8703_036428_spoof.jpg,0
892,./img_data/live/892_490650_live.jpg,1
892,./img_data/spoof/892_185069_spoof.jpg,0
892,./img_data/spoof/892_021350_spoof.jpg,0
998,./img_data/spoof/998_428722_spoof.jpg,0
998,./img_data/spoof/998_427225_spoof.jpg,0
9838,./img_data/spoof/9838_453851_spoof.jpg,0
860,./img_data/live/860_466745_live.jpg,1
860,./img_data/live/860_023349_live.jpg,1
860,./img_data/spoof/860_060267_spoof.jpg,0
5207,./img_data/live/5207_461696_live.jpg,1
5207,./img_data/live/5207_217422_live.jpg,1
5207,./img_data/spoof/5207_424645_spoof.jpg,0
5207,./img_data/spoof/5207_289229_spoof.jpg,0
442,./img_data/live/442_284907_live.jpg,1
442,./img_data/live/442_130248_live.jpg,1
442,./img_data/live/442_163721_live.jpg,1
442,./img_data/live/442_432681_live.jpg,1
442,./img_data/spoof/442_438321_spoof.jpg,0
396,./img_data/spoof/396_216100_spoof.jpg,0
396,./img_data/spoof/396_443894_spoof.jpg,0
7248,./img_data/spoof/7248_137517_spoof.jpg,0
9369,./img_data/spoof/9369_559110_spoof.jpg,0
9196,./img_data/spoof/9196_040436_spoof.jpg,0
5129,./img_data/spoof/5129_529876_spoof.jpg,0
8753,./img_data/live/8753_487106_live.jpg,1
8753,./img_data/spoof/8753_212026_spoof.jpg,0
8753,./img_data/spoof/8753_197058_spoof.jpg,0
5267,./img_data/live/5267_494996_live.jpg,1
5267,./img_data/live/5267_549105_live.jpg,1
424,./img_data/live/424_378289_live.jpg,1
424,./img_data/live/424_152539_live.jpg,1
424,./img_data/spoof/424_219200_spoof.jpg,0
424,./img_data/spoof/424_219042_spoof.jpg,0
267,./img_data/spoof/267_214516_spoof.jpg,0
267,./img_data/spoof/267_352803_spoof.jpg,0
4724,./img_data/live/4724_318521_live.jpg,1
4724,./img_data/live/4724_268232_live.jpg,1
4724,./img_data/live/4724_392921_live.jpg,1
9687,./img_data/live/9687_126000_live.jpg,1
9687,./img_data/live/9687_433838_live.jpg,1
9687,./img_data/spoof/9687_438267_spoof.jpg,0
9687,./img_data/spoof/9687_294001_spoof.jpg,0
5667,./img_data/live/5667_527217_live.jpg,1
5667,./img_data/live/5667_523008_live.jpg,1
8218,./img_data/spoof/8218_123491_spoof.jpg,0
3938,./img_data/live/3938_383486_live.jpg,1
8196,./img_data/live/8196_376165_live.jpg,1
8196,./img_data/live/8196_266969_live.jpg,1
8196,./img_data/live/8196_257718_live.jpg,1
8196,./img_data/spoof/8196_246598_spoof.jpg,0
8196,./img_data/spoof/8196_295558_spoof.jpg,0
4550,./img_data/spoof/4550_081052_spoof.jpg,0
4550,./img_data/spoof/4550_262188_spoof.jpg,0
3272,./img_data/live/3272_026803_live.jpg,1
3272,./img_data/live/3272_492781_live.jpg,1
3272,./img_data/spoof/3272_454800_spoof.jpg,0
3272,./img_data/spoof/3272_022292_spoof.jpg,0
3275,./img_data/spoof/3275_085061_spoof.jpg,0
3275,./img_data/spoof/3275_085830_spoof.jpg,0
127,./img_data/spoof/127_332882_spoof.jpg,0
127,./img_data/spoof/127_440346_spoof.jpg,0
1962,./img_data/spoof/1962_230203_spoof.jpg,0
1962,./img_data/spoof/1962_243398_spoof.jpg,0
3344,./img_data/live/3344_369493_live.jpg,1
3344,./img_data/spoof/3344_143096_spoof.jpg,0
4190,./img_data/live/4190_166440_live.jpg,1
4190,./img_data/spoof/4190_142963_spoof.jpg,0
4190,./img_data/spoof/4190_398389_spoof.jpg,0
1686,./img_data/live/1686_465351_live.jpg,1
1686,./img_data/live/1686_187243_live.jpg,1
1686,./img_data/live/1686_108232_live.jpg,1
1686,./img_data/spoof/1686_171694_spoof.jpg,0
1686,./img_data/spoof/1686_236980_spoof.jpg,0
6008,./img_data/spoof/6008_214210_spoof.jpg,0
6008,./img_data/spoof/6008_407444_spoof.jpg,0
2207,./img_data/live/2207_000249_live.jpg,1
2207,./img_data/spoof/2207_320867_spoof.jpg,0
4349,./img_data/spoof/4349_420456_spoof.jpg,0
5427,./img_data/live/5427_302218_live.jpg,1
5427,./img_data/live/5427_315301_live.jpg,1
5427,./img_data/spoof/5427_256081_spoof.jpg,0
4031,./img_data/live/4031_220498_live.jpg,1
6886,./img_data/live/6886_506859_live.jpg,1
6886,./img_data/live/6886_550104_live.jpg,1
6886,./img_data/spoof/6886_549020_spoof.jpg,0
8836,./img_data/live/8836_077859_live.jpg,1
8836,./img_data/spoof/8836_418989_spoof.jpg,0
8798,./img_data/live/8798_363811_live.jpg,1
8798,./img_data/live/8798_066049_live.jpg,1
8798,./img_data/spoof/8798_076422_spoof.jpg,0
8798,./img_data/spoof/8798_345172_spoof.jpg,0
5859,./img_data/live/5859_480097_live.jpg,1
5859,./img_data/spoof/5859_384256_spoof.jpg,0
5859,./img_data/spoof/5859_230562_spoof.jpg,0
8623,./img_data/spoof/8623_233519_spoof.jpg,0
8623,./img_data/spoof/8623_032933_spoof.jpg,0
7205,./img_data/live/7205_060214_live.jpg,1
7205,./img_data/spoof/7205_434319_spoof.jpg,0
1484,./img_data/spoof/1484_160436_spoof.jpg,0
7879,./img_data/spoof/7879_206324_spoof.jpg,0
7879,./img_data/spoof/7879_427989_spoof.jpg,0
2727,./img_data/live/2727_261799_live.jpg,1
3453,./img_data/spoof/3453_260057_spoof.jpg,0
8929,./img_data/spoof/8929_257746_spoof.jpg,0
1628,./img_data/live/1628_128394_live.jpg,1
1628,./img_data/live/1628_048318_live.jpg,1
1628,./img_data/spoof/1628_444792_spoof.jpg,0
1628,./img_data/spoof/1628_127683_spoof.jpg,0
5687,./img_data/spoof/5687_243389_spoof.jpg,0
3649,./img_data/spoof/3649_409113_spoof.jpg,0
3649,./img_data/spoof/3649_007838_spoof.jpg,0
6762,./img_data/live/6762_279476_live.jpg,1
8717,./img_data/live/8717_538864_live.jpg,1
8717,./img_data/live/8717_535421_live.jpg,1
8717,./img_data/live/8717_533158_live.jpg,1
8717,./img_data/live/8717_531163_live.jpg,1
8717,./img_data/spoof/8717_523901_spoof.jpg,0
8717,./img_data/spoof/8717_527907_spoof.jpg,0
838,./img_data/spoof/838_473508_spoof.jpg,0
7692,./img_data/spoof/7692_035652_spoof.jpg,0
7692,./img_data/spoof/7692_059494_spoof.jpg,0
7117,./img_data/live/7117_052508_live.jpg,1
7117,./img_data/spoof/7117_403445_spoof.jpg,0
7417,./img_data/spoof/7417_007934_spoof.jpg,0
7417,./img_data/spoof/7417_334903_spoof.jpg,0
6849,./img_data/live/6849_017091_live.jpg,1
6849,./img_data/spoof/6849_258563_spoof.jpg,0
6849,./img_data/spoof/6849_107461_spoof.jpg,0
5447,./img_data/spoof/5447_459401_spoof.jpg,0
5447,./img_data/spoof/5447_118779_spoof.jpg,0
5501,./img_data/live/5501_496954_live.jpg,1
5501,./img_data/spoof/5501_506584_spoof.jpg,0
5501,./img_data/spoof/5501_527996_spoof.jpg,0
2729,./img_data/live/2729_215634_live.jpg,1
2729,./img_data/live/2729_362704_live.jpg,1
2729,./img_data/spoof/2729_351729_spoof.jpg,0
8627,./img_data/live/8627_050996_live.jpg,1
8627,./img_data/live/8627_374874_live.jpg,1
8627,./img_data/spoof/8627_124713_spoof.jpg,0
8627,./img_data/spoof/8627_386085_spoof.jpg,0
6936,./img_data/live/6936_015200_live.jpg,1
6936,./img_data/spoof/6936_245257_spoof.jpg,0
6936,./img_data/spoof/6936_484566_spoof.jpg,0
91,./img_data/live/91_183532_live.jpg,1
9450,./img_data/live/9450_277104_live.jpg,1
9450,./img_data/spoof/9450_316926_spoof.jpg,0
8532,./img_data/spoof/8532_391507_spoof.jpg,0
4469,./img_data/live/4469_362496_live.jpg,1
4469,./img_data/live/4469_182253_live.jpg,1
4469,./img_data/spoof/4469_216827_spoof.jpg,0
4469,./img_data/spoof/4469_217696_spoof.jpg,0
7659,./img_data/live/7659_068595_live.jpg,1
7659,./img_data/spoof/7659_307145_spoof.jpg,0
7659,./img_data/spoof/7659_292729_spoof.jpg,0
2624,./img_data/spoof/2624_476489_spoof.jpg,0
2624,./img_data/spoof/2624_102415_spoof.jpg,0
9984,./img_data/live/9984_418807_live.jpg,1
9984,./img_data/spoof/9984_099552_spoof.jpg,0
1115,./img_data/live/1115_191654_live.jpg,1
1115,./img_data/spoof/1115_267143_spoof.jpg,0
1115,./img_data/spoof/1115_253806_spoof.jpg,0
8694,./img_data/live/8694_539877_live.jpg,1
8694,./img_data/live/8694_561143_live.jpg,1
8694,./img_data/live/8694_536919_live.jpg,1
8694,./img_data/live/8694_532915_live.jpg,1
1721,./img_data/live/1721_451719_live.jpg,1
5998,./img_data/live/5998_212032_live.jpg,1
5998,./img_data/live/5998_181682_live.jpg,1
5998,./img_data/live/5998_059027_live.jpg,1
6238,./img_data/live/6238_452306_live.jpg,1
6238,./img_data/live/6238_442363_live.jpg,1
5591,./img_data/live/5591_049701_live.jpg,1
5591,./img_data/live/5591_029683_live.jpg,1
5591,./img_data/spoof/5591_025803_spoof.jpg,0
5591,./img_data/spoof/5591_271509_spoof.jpg,0
3388,./img_data/live/3388_018385_live.jpg,1
3388,./img_data/live/3388_013143_live.jpg,1
3388,./img_data/spoof/3388_291863_spoof.jpg,0
10067,./img_data/live/10067_150357_live.jpg,1
10067,./img_data/live/10067_240562_live.jpg,1
10067,./img_data/spoof/10067_035813_spoof.jpg,0
10067,./img_data/spoof/10067_279638_spoof.jpg,0
1309,./img_data/live/1309_320262_live.jpg,1
1309,./img_data/live/1309_261530_live.jpg,1
1309,./img_data/spoof/1309_470820_spoof.jpg,0
342,./img_data/live/342_019639_live.jpg,1
342,./img_data/spoof/342_014649_spoof.jpg,0
342,./img_data/spoof/342_049281_spoof.jpg,0
4978,./img_data/live/4978_514864_live.jpg,1
4978,./img_data/spoof/4978_557967_spoof.jpg,0
4978,./img_data/spoof/4978_507534_spoof.jpg,0
8679,./img_data/live/8679_181903_live.jpg,1
8679,./img_data/live/8679_085251_live.jpg,1
8679,./img_data/live/8679_307257_live.jpg,1
8679,./img_data/spoof/8679_009284_spoof.jpg,0
8679,./img_data/spoof/8679_214352_spoof.jpg,0
1935,./img_data/spoof/1935_053031_spoof.jpg,0
1935,./img_data/spoof/1935_081322_spoof.jpg,0
2991,./img_data/live/2991_415017_live.jpg,1
2991,./img_data/live/2991_043826_live.jpg,1
4758,./img_data/live/4758_136230_live.jpg,1
4758,./img_data/spoof/4758_452091_spoof.jpg,0
4758,./img_data/spoof/4758_223619_spoof.jpg,0
6267,./img_data/live/6267_501550_live.jpg,1
6267,./img_data/live/6267_517266_live.jpg,1
6267,./img_data/spoof/6267_527339_spoof.jpg,0
6267,./img_data/spoof/6267_532942_spoof.jpg,0
9090,./img_data/spoof/9090_354355_spoof.jpg,0
9090,./img_data/spoof/9090_270503_spoof.jpg,0
9816,./img_data/live/9816_257312_live.jpg,1
9816,./img_data/live/9816_260430_live.jpg,1
9816,./img_data/spoof/9816_367961_spoof.jpg,0
9672,./img_data/live/9672_259395_live.jpg,1
9672,./img_data/live/9672_058711_live.jpg,1
9672,./img_data/spoof/9672_326281_spoof.jpg,0
874,./img_data/spoof/874_339282_spoof.jpg,0
874,./img_data/spoof/874_141112_spoof.jpg,0
1301,./img_data/live/1301_305052_live.jpg,1
8112,./img_data/live/8112_255208_live.jpg,1
8112,./img_data/spoof/8112_148005_spoof.jpg,0
8112,./img_data/spoof/8112_476451_spoof.jpg,0
5002,./img_data/spoof/5002_438513_spoof.jpg,0
5002,./img_data/spoof/5002_337347_spoof.jpg,0
450,./img_data/live/450_347068_live.jpg,1
450,./img_data/live/450_222876_live.jpg,1
450,./img_data/spoof/450_119028_spoof.jpg,0
450,./img_data/spoof/450_287641_spoof.jpg,0
4988,./img_data/live/4988_398171_live.jpg,1
4988,./img_data/spoof/4988_061090_spoof.jpg,0
4988,./img_data/spoof/4988_389095_spoof.jpg,0
151,./img_data/live/151_169997_live.jpg,1
151,./img_data/spoof/151_191488_spoof.jpg,0
433,./img_data/live/433_321206_live.jpg,1
433,./img_data/spoof/433_417654_spoof.jpg,0
433,./img_data/spoof/433_278075_spoof.jpg,0
9236,./img_data/live/9236_095227_live.jpg,1
9236,./img_data/spoof/9236_026499_spoof.jpg,0
7011,./img_data/live/7011_348566_live.jpg,1
7011,./img_data/spoof/7011_475716_spoof.jpg,0
7011,./img_data/spoof/7011_482778_spoof.jpg,0
5777,./img_data/live/5777_420168_live.jpg,1
5777,./img_data/live/5777_104691_live.jpg,1
5777,./img_data/spoof/5777_258451_spoof.jpg,0
5777,./img_data/spoof/5777_171039_spoof.jpg,0
1069,./img_data/live/1069_463981_live.jpg,1
1069,./img_data/spoof/1069_212899_spoof.jpg,0
8101,./img_data/spoof/8101_545772_spoof.jpg,0
5948,./img_data/live/5948_401468_live.jpg,1
5948,./img_data/live/5948_083722_live.jpg,1
5948,./img_data/live/5948_016046_live.jpg,1
5948,./img_data/spoof/5948_328890_spoof.jpg,0
5948,./img_data/spoof/5948_107169_spoof.jpg,0
8438,./img_data/spoof/8438_031365_spoof.jpg,0
8785,./img_data/live/8785_079181_live.jpg,1
8785,./img_data/spoof/8785_434745_spoof.jpg,0
8785,./img_data/spoof/8785_191032_spoof.jpg,0
7605,./img_data/live/7605_417486_live.jpg,1
7605,./img_data/live/7605_095898_live.jpg,1
7605,./img_data/live/7605_473706_live.jpg,1
7605,./img_data/live/7605_375972_live.jpg,1
7605,./img_data/spoof/7605_088874_spoof.jpg,0
115,./img_data/live/115_316258_live.jpg,1
115,./img_data/spoof/115_077333_spoof.jpg,0
10127,./img_data/live/10127_123228_live.jpg,1
10127,./img_data/spoof/10127_399656_spoof.jpg,0
5631,./img_data/live/5631_114242_live.jpg,1
5631,./img_data/live/5631_211047_live.jpg,1
5631,./img_data/spoof/5631_190423_spoof.jpg,0
5631,./img_data/spoof/5631_456239_spoof.jpg,0
8984,./img_data/spoof/8984_495496_spoof.jpg,0
8984,./img_data/spoof/8984_518668_spoof.jpg,0
283,./img_data/spoof/283_360312_spoof.jpg,0
283,./img_data/spoof/283_465358_spoof.jpg,0
7202,./img_data/spoof/7202_240935_spoof.jpg,0
7202,./img_data/spoof/7202_418510_spoof.jpg,0
159,./img_data/spoof/159_492688_spoof.jpg,0
2613,./img_data/live/2613_403093_live.jpg,1
2613,./img_data/live/2613_409412_live.jpg,1
2613,./img_data/live/2613_374827_live.jpg,1
2613,./img_data/spoof/2613_014199_spoof.jpg,0
2613,./img_data/spoof/2613_463490_spoof.jpg,0
9993,./img_data/spoof/9993_101989_spoof.jpg,0
9993,./img_data/spoof/9993_243149_spoof.jpg,0
3969,./img_data/spoof/3969_157829_spoof.jpg,0
3969,./img_data/spoof/3969_455082_spoof.jpg,0
7687,./img_data/live/7687_373379_live.jpg,1
2354,./img_data/spoof/2354_207440_spoof.jpg,0
2354,./img_data/spoof/2354_292591_spoof.jpg,0
3387,./img_data/spoof/3387_162865_spoof.jpg,0
3387,./img_data/spoof/3387_335864_spoof.jpg,0
1448,./img_data/live/1448_409516_live.jpg,1
1448,./img_data/live/1448_494339_live.jpg,1
1163,./img_data/live/1163_214458_live.jpg,1
1163,./img_data/live/1163_447655_live.jpg,1
1163,./img_data/spoof/1163_114621_spoof.jpg,0
1163,./img_data/spoof/1163_114910_spoof.jpg,0
343,./img_data/live/343_116972_live.jpg,1
343,./img_data/live/343_373326_live.jpg,1
343,./img_data/spoof/343_261687_spoof.jpg,0
343,./img_data/spoof/343_214778_spoof.jpg,0
2178,./img_data/spoof/2178_019219_spoof.jpg,0
2178,./img_data/spoof/2178_372238_spoof.jpg,0
1550,./img_data/live/1550_085342_live.jpg,1
1550,./img_data/spoof/1550_128068_spoof.jpg,0
4600,./img_data/live/4600_006744_live.jpg,1
4600,./img_data/live/4600_351101_live.jpg,1
4600,./img_data/live/4600_092409_live.jpg,1
4600,./img_data/spoof/4600_062236_spoof.jpg,0
4600,./img_data/spoof/4600_036405_spoof.jpg,0
8584,./img_data/live/8584_230554_live.jpg,1
8584,./img_data/live/8584_302649_live.jpg,1
8584,./img_data/spoof/8584_201416_spoof.jpg,0
8584,./img_data/spoof/8584_372791_spoof.jpg,0
1573,./img_data/spoof/1573_255679_spoof.jpg,0
7938,./img_data/live/7938_025168_live.jpg,1
7938,./img_data/spoof/7938_098114_spoof.jpg,0
3795,./img_data/live/3795_289674_live.jpg,1
6032,./img_data/spoof/6032_229644_spoof.jpg,0
6032,./img_data/spoof/6032_165875_spoof.jpg,0
6753,./img_data/spoof/6753_275587_spoof.jpg,0
9631,./img_data/spoof/9631_509786_spoof.jpg,0
9631,./img_data/spoof/9631_545145_spoof.jpg,0
2818,./img_data/live/2818_336000_live.jpg,1
2818,./img_data/spoof/2818_422748_spoof.jpg,0
2818,./img_data/spoof/2818_458936_spoof.jpg,0
2673,./img_data/spoof/2673_109561_spoof.jpg,0
2673,./img_data/spoof/2673_331375_spoof.jpg,0
7450,./img_data/live/7450_392047_live.jpg,1
7450,./img_data/live/7450_490692_live.jpg,1
7450,./img_data/live/7450_392606_live.jpg,1
7450,./img_data/spoof/7450_142700_spoof.jpg,0
7450,./img_data/spoof/7450_080905_spoof.jpg,0
9015,./img_data/spoof/9015_163905_spoof.jpg,0
9015,./img_data/spoof/9015_172839_spoof.jpg,0
5054,./img_data/spoof/5054_191373_spoof.jpg,0
36,./img_data/live/36_457093_live.jpg,1
36,./img_data/spoof/36_414992_spoof.jpg,0
36,./img_data/spoof/36_304538_spoof.jpg,0
3274,./img_data/live/3274_028568_live.jpg,1
3274,./img_data/live/3274_290182_live.jpg,1
3274,./img_data/spoof/3274_093563_spoof.jpg,0
7186,./img_data/live/7186_219071_live.jpg,1
7186,./img_data/live/7186_145498_live.jpg,1
7186,./img_data/live/7186_346582_live.jpg,1
7186,./img_data/spoof/7186_419420_spoof.jpg,0
7186,./img_data/spoof/7186_180671_spoof.jpg,0
3620,./img_data/live/3620_234725_live.jpg,1
3620,./img_data/live/3620_382285_live.jpg,1
3620,./img_data/live/3620_354705_live.jpg,1
3620,./img_data/live/3620_020482_live.jpg,1
3620,./img_data/spoof/3620_173972_spoof.jpg,0
3620,./img_data/spoof/3620_317094_spoof.jpg,0
